Linux 3.10.0-1160.el7.x86_64 (test-deid) 	西元2023年06月06日 	_x86_64_	(8 CPU)

11時15分47秒     CPU     %user     %nice   %system   %iowait    %steal     %idle
11時58分36秒     all      0.70      0.00      0.51      0.00      0.00     98.79
11時59分36秒     all      0.78      0.00      0.50      0.00      0.00     98.72
12時00分36秒     all      0.85      0.00      0.63      0.00      0.00     98.52
12時01分36秒     all      0.83      0.00      0.62      0.00      0.00     98.55
12時02分36秒     all      0.74      0.00      0.53      0.00      0.00     98.72
12時03分36秒     all      0.77      0.00      0.52      0.00      0.00     98.70
12時04分36秒     all      0.69      0.00      0.51      0.00      0.00     98.80
12時05分36秒     all      0.80      0.00      0.53      0.01      0.00     98.67
12時06分36秒     all      0.76      0.00      0.66      0.00      0.00     98.58
12時07分36秒     all      0.78      0.00      0.51      0.00      0.00     98.70
12時08分36秒     all      0.70      0.00      0.51      0.00      0.00     98.80
12時09分36秒     all      0.85      0.00      0.51      0.00      0.00     98.64
12時10分36秒     all      0.75      0.00      0.58      0.00      0.00     98.67
12時11分36秒     all      0.82      0.00      0.55      0.00      0.00     98.63
12時12分36秒     all      0.71      0.00      0.51      0.00      0.00     98.77
12時13分36秒     all      0.82      0.00      0.56      0.00      0.00     98.62
12時14分36秒     all      0.69      0.00      0.51      0.00      0.00     98.79
12時15分36秒     all      0.78      0.00      0.51      0.00      0.00     98.71
12時16分36秒     all      0.77      0.00      0.66      0.00      0.00     98.57
12時17分36秒     all      0.78      0.00      0.53      0.00      0.00     98.69
12時18分36秒     all      0.71      0.00      0.50      0.00      0.00     98.79
12時19分36秒     all      0.77      0.00      0.51      0.00      0.00     98.71
12時20分36秒     all      0.73      0.00      0.57      0.00      0.00     98.70
12時21分36秒     all      0.80      0.00      0.54      0.00      0.00     98.66
12時22分36秒     all      0.69      0.00      0.50      0.00      0.00     98.81
12時23分36秒     all      0.78      0.00      0.50      0.00      0.00     98.72
12時24分36秒     all      0.70      0.00      0.51      0.00      0.00     98.79
12時25分36秒     all      0.84      0.00      0.52      0.00      0.00     98.63
12時26分36秒     all      0.76      0.00      0.65      0.00      0.00     98.58
12時27分36秒     all      0.78      0.00      0.50      0.00      0.00     98.72
12時28分36秒     all      0.72      0.00      0.53      0.00      0.00     98.76
12時29分36秒     all      0.79      0.00      0.52      0.00      0.00     98.69
12時30分36秒     all      0.78      0.00      0.60      0.00      0.00     98.62
12時31分36秒     all      0.79      0.00      0.53      0.00      0.00     98.68
12時32分36秒     all      0.71      0.00      0.51      0.00      0.00     98.78
12時33分36秒     all      0.79      0.00      0.51      0.02      0.00     98.68
12時34分36秒     all      0.69      0.00      0.49      0.00      0.00     98.82
12時35分36秒     all      0.78      0.00      0.49      0.00      0.00     98.73
12時36分36秒     all      0.72      0.00      0.64      0.00      0.00     98.64
12時37分36秒     all      0.78      0.00      0.50      0.00      0.00     98.72
12時38分36秒     all      0.70      0.00      0.50      0.00      0.00     98.79
12時39分36秒     all      0.85      0.00      0.52      0.00      0.00     98.63
12時40分36秒     all      0.79      0.00      0.56      0.00      0.00     98.64
12時41分36秒     all      0.79      0.00      0.51      0.00      0.00     98.70
12時42分36秒     all      0.71      0.00      0.51      0.00      0.00     98.79
12時43分36秒     all      0.76      0.00      0.50      0.00      0.00     98.74
12時44分36秒     all      0.70      0.00      0.48      0.00      0.00     98.82
12時45分36秒     all      0.79      0.00      0.50      0.00      0.00     98.70
12時46分36秒     all      0.78      0.00      0.66      0.00      0.00     98.56
12時47分36秒     all      0.79      0.00      0.53      0.00      0.00     98.68
12時48分36秒     all      0.70      0.00      0.50      0.00      0.00     98.80
12時49分36秒     all      0.81      0.00      0.53      0.00      0.00     98.65
12時50分36秒     all      0.73      0.00      0.58      0.00      0.00     98.69
12時51分36秒     all      0.83      0.00      0.53      0.00      0.00     98.63
12時52分36秒     all      0.72      0.00      0.51      0.00      0.00     98.77
12時53分36秒     all      0.77      0.00      0.51      0.00      0.00     98.72
12時54分36秒     all      0.70      0.00      0.49      0.00      0.00     98.81
12時55分36秒     all      0.79      0.00      0.52      0.00      0.00     98.69
12時56分36秒     all      0.81      0.00      0.66      0.00      0.00     98.53
12時57分36秒     all      0.76      0.00      0.53      0.00      0.00     98.70
12時58分36秒     all      0.76      0.00      0.55      0.00      0.00     98.68
12時59分36秒     all      0.79      0.00      0.54      0.00      0.00     98.67
13時00分36秒     all      0.84      0.00      0.67      0.00      0.00     98.48
13時01分36秒     all      0.86      0.00      0.63      0.00      0.00     98.51
13時02分36秒     all      0.71      0.00      0.50      0.00      0.00     98.79
13時03分36秒     all      0.76      0.00      0.53      0.00      0.00     98.72
13時04分36秒     all      0.70      0.00      0.49      0.00      0.00     98.81
13時05分36秒     all      0.80      0.00      0.51      0.03      0.00     98.67
13時06分36秒     all      0.77      0.00      0.65      0.00      0.00     98.58
13時07分36秒     all      0.78      0.00      0.51      0.00      0.00     98.71
13時08分36秒     all      0.74      0.00      0.52      0.00      0.00     98.74
13時09分36秒     all      0.81      0.00      0.51      0.00      0.00     98.68
13時10分36秒     all      0.76      0.00      0.57      0.00      0.00     98.67
13時11分36秒     all      0.78      0.00      0.51      0.00      0.00     98.70
13時12分36秒     all      0.67      0.00      0.52      0.00      0.00     98.81
13時13分36秒     all      0.79      0.00      0.50      0.00      0.00     98.71
13時14分36秒     all      0.69      0.00      0.49      0.00      0.00     98.82
13時15分36秒     all      0.81      0.00      0.52      0.00      0.00     98.67
13時16分36秒     all      1.13      0.00      0.68      0.00      0.00     98.19
13時17分36秒     all      0.84      0.00      0.52      0.00      0.00     98.64
13時18分36秒     all      0.72      0.00      0.50      0.00      0.00     98.77
13時19分36秒     all      0.77      0.00      0.51      0.00      0.00     98.72
13時20分36秒     all      0.72      0.00      0.56      0.00      0.00     98.71
13時21分36秒     all      0.76      0.00      0.52      0.00      0.00     98.71
13時22分36秒     all      0.71      0.00      0.49      0.00      0.00     98.80
13時23分36秒     all      0.77      0.00      0.50      0.00      0.00     98.73
13時24分36秒     all      0.72      0.00      0.52      0.00      0.00     98.76
13時25分36秒     all      0.84      0.00      0.52      0.00      0.00     98.64
13時26分36秒     all      0.80      0.00      0.64      0.00      0.00     98.56
13時27分36秒     all      0.76      0.00      0.51      0.00      0.00     98.73
13時28分36秒     all      0.70      0.00      0.50      0.00      0.00     98.80
13時29分36秒     all      0.77      0.00      0.50      0.00      0.00     98.72
13時30分36秒     all      0.74      0.00      0.59      0.00      0.00     98.67
13時31分36秒     all      0.80      0.00      0.52      0.00      0.00     98.68
13時32分36秒     all      0.70      0.00      0.51      0.00      0.00     98.79
13時33分36秒     all      0.79      0.00      0.54      0.01      0.00     98.66
13時34分36秒     all      0.70      0.00      0.49      0.00      0.00     98.81
13時35分36秒     all      0.76      0.00      0.50      0.00      0.00     98.74
13時36分36秒     all      0.79      0.00      0.66      0.00      0.00     98.55
13時37分36秒     all      0.79      0.00      0.52      0.00      0.00     98.69
13時38分36秒     all      0.73      0.00      0.50      0.00      0.00     98.77
13時39分36秒     all      0.79      0.00      0.51      0.00      0.00     98.70
13時40分36秒     all      0.76      0.00      0.57      0.00      0.00     98.67
13時41分36秒     all      0.78      0.00      0.53      0.00      0.00     98.69
13時42分36秒     all      0.69      0.00      0.52      0.00      0.00     98.78
13時43分36秒     all      0.76      0.00      0.52      0.00      0.00     98.72
13時44分36秒     all      0.68      0.00      0.49      0.00      0.00     98.83
13時45分36秒     all      0.84      0.00      0.51      0.00      0.00     98.64
13時46分36秒     all      0.76      0.00      0.67      0.00      0.00     98.56
13時47分36秒     all      0.78      0.00      0.52      0.00      0.00     98.70
13時48分36秒     all      0.71      0.00      0.52      0.00      0.00     98.77
13時49分36秒     all      0.79      0.00      0.51      0.00      0.00     98.70
13時50分36秒     all      0.76      0.00      0.58      0.00      0.00     98.65
13時51分36秒     all      0.81      0.00      0.54      0.00      0.00     98.65
13時52分36秒     all      0.71      0.00      0.51      0.00      0.00     98.78
13時53分36秒     all      0.77      0.00      0.53      0.00      0.00     98.70
13時54分36秒     all      0.73      0.00      0.51      0.00      0.00     98.76
13時55分36秒     all      0.81      0.00      0.54      0.00      0.00     98.64
13時56分36秒     all      0.78      0.00      0.65      0.00      0.00     98.56
13時57分36秒     all      0.79      0.00      0.52      0.00      0.00     98.68
13時58分36秒     all      0.69      0.00      0.52      0.00      0.00     98.80
13時59分36秒     all      0.78      0.00      0.51      0.00      0.00     98.71
14時00分36秒     all      0.82      0.00      0.63      0.00      0.00     98.55
14時01分36秒     all      0.85      0.00      0.63      0.00      0.00     98.51
14時02分36秒     all      0.70      0.00      0.53      0.00      0.00     98.77
14時03分36秒     all      0.81      0.00      0.52      0.00      0.00     98.67
14時04分36秒     all      0.73      0.00      0.53      0.00      0.00     98.73
